"subj_code","case","stimulus","text","purpose","trial_index","response","rt","condition","congruent","age","gender","handedness","comments"
"KBQKF1538T","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is looking out the window at 11 pm.</b><br>",0,0,20,0,2054,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A group of students practice for a musical audition at 10:45 pm.</b><br>",1,1,22,1,2627,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student listens to a podcast with headphones on at 11:30 pm.</b><br>",0,0,24,0,3319,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student drills some holes into the wall to hang pictures at 11:15 pm.</b><br>",1,1,26,1,2374,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","noise","A university posted the following rule in a student dormitory:<br> ""No noise after 10 pm""<br><br><br><b>A student is firmly asleep in her bed at 10:30 pm.</b><br>",0,0,28,0,3723,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears wet deck shoes and dirties the floors.</b><br>",1,1,33,1,3828,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears his new sneakers and the floor stays clean.</b><br>",1,0,35,1,2724,"text violation",0,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A barefoot guest has a bleeding toe and stains the carpets.</b><br>",0,1,37,0,2919,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around in socks and keeps the floor clean.</b><br>",0,0,39,1,2976,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and the floor stays clean.</b><br>",0,0,41,0,5767,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears clean stilettos and keeps the carpet clean.</b><br>",1,0,43,1,2743,"text violation",0,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and keeps the carpet clean.</b><br>",0,0,45,0,3185,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks around barefoot and dirties the carpets.</b><br>",0,1,47,0,2290,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears brand new shoes and keeps the floor clean.</b><br>",1,0,49,1,3644,"text violation",0,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears muddy sneakers and dirties the carpets.</b><br>",1,1,51,1,3011,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest wears stilettos and the carpets get pretty dirty.</b><br>",1,1,53,1,1488,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","shoes","To keep her house clean, Mary announced: ""No one may wear shoes in the house""<br><br><br><b>A guest walks in with muddy socks and dirties the carpet.</b><br>",0,1,55,0,1900,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A blind person brings his trained guide dog into the restaurant.</b><br>",1,0,59,1,2255,"text violation",0,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer uses the restaurant WC while waiting for her food.</b><br>",0,0,61,0,1883,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A man carries an injured dog into the restaurant to call for help.</b><br>",1,0,63,1,1857,"text violation",0,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A woman brings her trained therapy labrador into the restaurant.</b><br>",1,0,65,1,3485,"text violation",0,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple bring their pet foxhound into the restaurant for dinner.</b><br>",1,1,67,1,2086,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A couple have breakfast together at the restaurant before work.</b><br>",0,0,69,0,1699,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his pet monkey into the restaurant for lunch.</b><br>",0,1,71,0,1591,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his new pet parrot.</b><br>",0,1,73,0,1679,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings her pet bulldog into the restaurant for lunch.</b><br>",1,1,75,1,1445,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer walks into the restaurant with his pet greyhound.</b><br>",1,1,77,1,1398,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>A customer brings his new pet fox into the restaurant for lunch.</b><br>",0,1,79,0,1870,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","restaurant","A  restaurant's customers had their meals interrupted by the misbehaviour of a diner's pet dog.<br>
                     To address these concerns, the owner posted a rule: ""No dogs allowed in the restaurant""<br><br><br><b>Three colleagues have a meeting over dinner at the restaurant.</b><br>",0,0,81,0,1598,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer sprays poison in his woodland to kill the local deer.</b><br>",0,1,85,0,3182,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman enters a wildlife reserve where she shoots two deer.</b><br>",1,1,87,1,2894,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man takes a walk in the park and photographs the deer there.</b><br>",0,0,89,0,1646,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A vet shoots a deer with a disease that threatens the whole herd.</b><br>",1,0,91,0,5947,"text violation",0,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A woman hikes in the woods carrying a flashlight and a lunch box.</b><br>",0,0,93,0,3309,"no violation",1,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A farmer shoots a deer to end its suffering after it was run over.</b><br>",1,0,95,1,2031,"text violation",0,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man heads deep into the local forest and shoots a deer.</b><br>",1,1,97,1,2798,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches and kills a lone baby deer with a hunting knife.</b><br>",0,1,99,0,4487,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hunter, armed with a rifle, fires on the first deer he sees.</b><br>",1,1,101,1,2478,"full violation",1,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A man catches a deer using a trap and gives it a lethal injection.</b><br>",0,1,103,0,2117,"purpose violation",0,"19","male","righthanded",""
"KBQKF1538T","deer","To protect the deer population, parliament enacts a law: ""It is an offense to shoot deer""<br><br><br><b>A hiker finds a dying deer and shoots it to relieve its pain.</b><br>",1,0,105,1,2174,"text violation",0,"19","male","righthanded",""
